direction_idx,azimuth,elevation
776,2.8716923357869,0.994786534427967
777,0.77315949974744,2.81718782914811
778,0.438838438208711,0.548695104551315
779,2.90739506384822,1.88626793931361
780,0.241494463628827,1.97788397481037
781,2.63080448712497,0.463607007792826
782,2.53944197228733,2.74726736270345
783,0.247481679201594,1.08488249407698
784,2.91792402372034,1.33379102615701
785,0.37801200075507,2.52105126141888
786,0.95514821461797,0.264726180474484
787,2.87002478349449,2.22654624806671
788,0.213693216375158,1.63701224188407
789,2.83893336019098,0.784664339882643
790,1.47876771335352,2.92951081941494
791,0.312241057836425,0.746492152632802
792,2.9312929998204,1.67577188923722
793,0.256382991171854,2.18932063127762
794,2.31544107465015,0.283384401186187
795,2.75934318752939,2.56100057015916
796,0.213242532258691,1.2944711173986
797,2.91475991497814,1.12179381837812
798,0.517526953740605,2.72188380798397
799,0.513362443651627,0.420770509440831
800,2.91833221381686,2.01838624546742
801,0.208046604358757,1.84914059340179
802,2.77076354521202,0.576708960148891
803,2.34316971405161,2.86354343054144
804,0.242432291082818,0.952335604766738
805,2.9446047577361,1.46380766975858
806,0.290754790031596,2.40019814510616
807,1.46147297961901,0.194986176991531
808,2.8663434871693,2.35924135127498
809,0.192176652790587,1.50601484220278
810,2.89900378915823,0.909613345887022
811,0.898295945183502,2.89810690806792
812,0.331545175856255,0.61421498197307
813,2.94844627413789,1.80754871002222
814,0.212050492635935,2.06187857042705
815,2.6145252501575,0.375762608085589
816,2.70608056272294,2.69135355723711
817,0.200318812753556,1.16207112152688
818,2.94911170276967,1.2509155193547
819,0.363511462861372,2.60884037262839
820,0.658998930575826,0.297667713963866
821,2.92636446296807,2.15126039270491
822,0.180530765608705,1.7187993615175
823,2.86324993448171,0.698009812673944
824,1.90950326239677,2.95433547617056
825,0.241303099315711,0.819182772220367
826,2.96707005334446,1.59508516862349
827,0.228386556385039,2.27475518810063
828,2.14213322135994,0.205424290184058
829,2.85557135338615,2.49230673906627
830,0.17379651401216,1.37398934947089
831,2.94455035514541,1.03749940227835
832,0.540376338129945,2.80979011744949
833,0.367458145411284,0.482171953897372
834,2.96308669710419,1.94018465977903
835,0.176881076305873,1.93237846731538
836,2.78568406635544,0.488686039928879
837,2.60283881614783,2.81915306800942
838,0.189732717917244,1.02894290851601
839,2.9773566968655,1.38157372134237
840,0.265225071090091,2.48705907176209
841,0.996096268996201,0.190072259346633
842,2.93155403671961,2.2847451056957
843,0.157246731337067,1.58725698965426
844,2.92796940105436,0.823972179786414
845,1.14578704181625,2.97109562561849
846,0.24501736836299,0.685571257769172
847,2.98650676511389,1.72733494448762
848,0.181691258933318,2.14641269336113
849,2.582578412162,0.28787615686619
850,2.83365655171275,2.62548841484903
851,0.157681569438013,1.24115496377528
852,2.98044187251636,1.16738038738356
853,0.3478156644495,2.69706770567112
854,0.436817452892954,0.351276465772316
855,2.97585062219641,2.07350782401319
856,0.14801584965633,1.80140851223358
857,2.89043973853039,0.610990855756336
858,2.36316916999827,2.93857852602037
859,0.181126171709423,0.895225638750095
860,3.00133297591901,1.51336876241889
861,0.198118393188667,2.36054586029616
862,1.7803426479739,0.141113210498145
863,2.93365865605058,2.41871743615915
864,0.136912255429078,1.45480297304643
865,2.97572668293796,0.952786721977822
866,0.585658938371856,2.89753594511123
867,0.255719037697066,0.551657248771919
868,3.00387771243314,1.86033704989281
869,0.145186617278424,2.01614621799251
870,2.80264996009169,0.400284199159828
871,2.79062551530571,2.75833463505392
872,0.14307005402937,1.10768448475431
873,3.00981261972126,1.29865890009618
874,0.235806487894816,2.57418320085522
875,0.594268341874022,0.224348571379729
876,2.98732280516896,2.20737951064905
877,0.123472651409335,1.66937049607234
878,2.95993736476024,0.738092963187206
879,1.66755424331491,3.02016765278789
880,0.174238154558969,0.761033647768001
881,3.02241530874511,1.64601057522261
882,0.14941673132404,2.23124060490629
883,2.51630144720549,0.200471522103489
884,2.9318977267849,2.55306719368886
885,0.11848390635089,1.32165826966304
886,3.01271671334701,1.0834451133389
887,0.328860635008531,2.78561244397725
888,0.278617230991319,0.417655213865559
889,3.02004573345212,1.99391652569384
890,0.115434130998904,1.88456071139455
891,2.92282703015715,0.523821515455742
892,2.69552147239444,2.88963612361626
893,0.129205020389534,0.973719673193699
894,3.0347960889894,1.43093222200471
895,0.163969825999011,2.44644684768928
896,1.09921338656797,0.116502625324967
897,2.99813107547789,2.34168412380017
898,0.101786005218292,1.53655440157653
899,3.00942189595483,0.867910439371871
900,0.688238370842579,2.98421634844051
901,0.168893418026991,0.626463027528477
902,3.04171889676399,1.77927731536016
903,0.112094576323298,2.10018244034639
904,2.82469098544047,0.311631921593826
905,2.92426182945341,2.68768356511521
906,0.101017288673657,1.18800058994838
907,3.04271419855257,1.21533726091149
908,0.199464635086651,2.66132681558714
909,0.329039584794596,0.284012268033275
910,3.03589726089368,2.1279265172543
911,0.0901410772935349,1.75205820213956
912,2.99685762196463,0.652245383548374
913,2.39722317976555,3.01350509430217
914,0.115195714309098,0.839383236338013
915,3.05694733666426,1.56391140694787
916,0.113926097679713,2.31609320690831
917,2.34221803792735,0.115389018886513
918,3.00910700602598,2.47632097396434
919,0.0817761454201775,1.40318251839553
920,3.0468886435142,0.999377158448783
921,0.301960477633634,2.87432931540684
922,0.165013107336456,0.491596449191513
923,3.06025402004218,1.91298843912681
924,0.0820064756210888,1.96798327199927
925,2.9644712855469,0.436791510101742
926,2.90503489285993,2.82242104901061
927,0.0835298450381556,1.05398283652102
928,3.0681790900208,1.34806390864191
929,0.123539655818354,2.53215390063469
930,0.475535288574014,0.15247429362172
931,3.0525074585622,2.26223408520532
932,0.0676636799679456,1.6189253596799
933,3.0471488436272,0.783160833217482
934,1.03167935708294,3.06515417247135
935,0.0997715908661194,0.704790608444022
936,3.07750465213977,1.69737442604702
937,0.0765479665092773,2.18420892298701
938,2.85953286082902,0.222909002192084
939,3.02165090178159,2.61119558798651
940,0.0623795768051525,1.26943792508525
941,3.07688961139648,1.131883890912
942,0.150621776770451,2.7481287853127
943,0.162687482567294,0.356506828761317
944,3.07907333608345,2.04698479072234
945,0.0565179804119723,1.83503697527988
946,3.0417346667768,0.566782861477171
947,2.85146787425317,2.95693280855549
948,0.0648210132768459,0.919749482296688
949,3.09084278010235,1.48134219182566
950,0.0734378260932449,2.40065059182559
951,1.52900722176337,0.048585775479105
952,3.07142965467359,2.39670431001484
953,0.0467104668498637,1.48538302013032
954,3.0841444231782,0.915470942131429
955,0.253276032043356,2.9629651398321
956,0.0807300429376144,0.57006698624892
957,3.09757435311439,1.83113624796226
958,0.0468423171953028,2.05139462436768
959,3.02326782221953,0.350374668761628
960,3.03880742989407,2.74620434105109
961,0.0424938710421857,1.13548572039793
962,3.10223903325768,1.26504534258862
963,0.0730066255149005,2.61724391247465
964,0.162556995879992,0.221260368629672
965,3.09945864999011,2.18111024699052
966,0.0338120807251487,1.70162079104931
967,3.09103095102582,0.698898251653471
968,2.51270487678202,3.08799114816464
969,0.0431659844870316,0.785456346420266
970,3.11204479852961,1.6149535952899
971,0.0371995026717726,2.26790855285798
972,2.93500783655128,0.134541418097323
973,3.0953221643934,2.53117435164
974,0.0261410531031739,1.35161737439178
975,3.11330729800115,1.04859136718596
976,0.077718402341673,2.83393226264065
977,0.0533999186113485,0.435385703773048
978,3.11829266890924,1.96502648831934
979,0.0218137246652645,1.91802316451288
980,3.09951104666759,0.482227734088858
981,3.06964331395323,2.88118334931523
982,0.0207889102117336,1.00149304717541
983,3.12483578339361,1.39859200852041
984,0.025391181166345,2.48449786242282
985,0.169867285608094,0.0859212423707772
986,3.12322757254466,2.31518864518012
987,0.0125066298371726,1.56794961396724
988,3.1260296111574,0.832074129605154
989,0.115872031897819,3.05060141178434
990,0.0156792516706609,0.651304273488198
991,3.13295189927012,1.74871171768074
992,0.0088772559104449,2.13448606053638
993,3.11680899174273,0.265537141068208
994,3.12958823249775,2.66539324760652
995,0.00479810939949188,1.21780320911501
996,3.1378087229677,1.18216626514302
997,0.00586560925850811,2.70105168743363
998,0.00506038515667503,0.301098719390098
999,3.14101351306985,2.09886806371781
1000,-0.000511878431435537,1.78435391360873
1001,-3.13899375685258,0.615610881128585
1002,-3.12169456199567,3.01554783018112
1003,-0.00459058250091451,0.867654755989835
1004,-3.13708705150418,1.53231406121255
1005,-0.00774121562813665,2.35089342554497
1006,-3.00973509886548,0.0494836804830374
1007,-3.12984108866683,2.4489841204204
1008,-0.00858430700259038,1.43420899482611
1009,-3.13003644889384,0.965790443389853
1010,-0.0472334793035798,2.91722093287494
1011,-0.0232549772663442,0.517615912995899
1012,-3.12845312749262,1.88243839192711
1013,-0.0148594784734777,2.0007166591758
1014,-3.10428218374873,0.399454124696869
1015,-3.09543453747465,2.7988307838086
1016,-0.01867779788271,1.08412622260831
1017,-3.12349853658093,1.31594906172605
1018,-0.0340652367352452,2.56704824219233
1019,-0.116617436168526,0.168472695667453
1020,-3.11559372899351,2.23244964124206
1021,-0.0215810926232675,1.65059006737783
1022,-3.10854821028735,0.749626985587271
1023,-1.25342479557579,3.11684244615708
1024,-0.0365924686571949,0.734237256131129
1025,-3.11596096357561,1.66602793542948
1026,-0.0332125511470579,2.21689783508205
1027,-2.99132246441713,0.18483683075383
1028,-3.08784179155613,2.58211350769206
1029,-0.0306308755778165,1.3005793851214
1030,-3.10734110029263,1.09974187424836
1031,-0.0897745684165551,2.7823915855729
1032,-0.0866762154950202,0.385061790867624
1033,-3.10444842580048,2.01594074133822
1034,-0.0360948545589623,1.86683126271062
1035,-3.07175595543971,0.534018758585605
1036,-2.96699738710143,2.92978658814391
1037,-0.0461145579670738,0.950811815896658
1038,-3.10277969601529,1.4497448347786
1039,-0.0607410304113643,2.43265555232132
1040,-0.878925991106346,0.0526443287059193
1041,-3.08228579978181,2.36547919526596
1042,-0.0425959459524797,1.51691203345308
1043,-3.08527533844311,0.883878134460908
1044,-0.306139385809228,2.99332188456464
1045,-0.0805127910814367,0.601671974130479
1046,-3.09380682793739,1.79955201597855
1047,-0.0545409241413575,2.08278187707018
1048,-2.98677430592318,0.32012231202866
1049,-3.02192959987943,2.71380612286709
1050,-0.0549656719939106,1.16725938333385
1051,-3.08696717280395,1.23371611786272
1052,-0.1109675512619,2.64740029046778
1053,-0.213359173296542,0.255562705264738
1054,-3.07643593799992,2.14898171373158
1055,-0.0562961952357598,1.73301486239574
1056,-3.05028917794077,0.668724910014541
1057,-2.48558972906005,3.04713574191759
1058,-0.0802744593536506,0.818172808581411
1059,-3.08202295227985,1.58337750214766
1060,-0.0811295722546793,2.29818567690132
1061,-2.58902920282412,0.11750047133733
1062,-3.03726845376112,2.49748851816785
1063,-0.0647077625872038,1.38350148630347
1064,-3.06570030745431,1.01813417830632
1065,-0.237119811850025,2.85886422180251
1066,-0.147210892702295,0.470795512902091
1067,-3.06931891541106,1.93268339788518
1068,-0.0738052017084981,1.94873642916632
1069,-2.98278710174966,0.455272315602782
1070,-2.9002125656667,2.842060065334
1071,-0.0833157399796577,1.03449539343829
1072,-3.06746392567281,1.36753969131784
1073,-0.12530042817317,2.51248667120166
1074,-0.572389655504849,0.138051525727583
1075,-3.04178318974471,2.28123213421352
1076,-0.0766446923433471,1.5994381027333
1077,-3.03364425272869,0.803358136395429
1078,-0.929813824327821,3.04344585748413
1079,-0.125790133001073,0.686704194387979
1080,-3.06009767211773,1.71666637989552
1081,-0.0984895722824499,2.16382339948012
1082,-2.79836771400455,0.247803146813578
1083,-2.9708451221814,2.62760188026221
1084,-0.0891885920036529,1.25056430643365
1085,-3.0478300541348,1.15222797423735
1086,-0.215074088897781,2.72405901471443
1087,-0.26287926686489,0.343607235524506
1088,-3.04083425829493,2.06516844017945
1089,-0.0924124748542476,1.81492211601339
1090,-2.97817470352605,0.590222140111629
1091,-2.61170156999524,2.95946628888785
1092,-0.118174449627307,0.902629009247543
1093,-3.04767989123201,1.50104837499915
1094,-0.137120297732559,2.37777152439917
1095,-1.75093990474461,0.0972726876159415
1096,-2.99620782520022,2.41217857175476
1097,-0.0982419619001432,1.46627972272049
1098,-3.01905408531998,0.937780166904588
1099,-0.48171673709882,2.92503340592014
1100,-0.191277271971392,0.557300787806159
1101,-3.03577156927386,1.84940382570504
1102,-0.114637323506243,2.02971095999138
1103,-2.85963397884891,0.381346343752957
1104,-2.86140700192078,2.75387009947101
1105,-0.117632225267039,1.11835947659041
1106,-3.03033819059546,1.28601265221107
1107,-0.206483300709194,2.58934334626759
1108,-0.504831043730364,0.226371994860177
1109,-3.00600143593134,2.19665653312497
1110,-0.111466831776544,1.68149596640046
1111,-2.97254519023529,0.724901314868129
1112,-1.778274836784,3.02631437021387
1113,-0.16348546754391,0.772185309108963
1114,-3.02655212177081,1.63406618534197
1115,-0.14827105475671,2.24335305223737
1116,-2.47978532077175,0.190822370500269
1117,-2.93206650180862,2.54092168846492
1118,-0.122274590056911,1.33374805911524
1119,-3.00501074154383,1.07187266182446
1120,-0.362165144656601,2.79438052831348
1121,-0.294687346290179,0.43183613958641
1122,-3.00752351124638,1.98132717352337
1123,-0.130767978747602,1.89598137343772
1124,-2.88610380143092,0.51540766430044
1125,-2.65275167752138,2.87091887247517
1126,-0.152249209293551,0.987243738662531
1127,-3.01219080463401,1.41933878295959
1128,-0.20419663131375,2.45486889997373
1129,-1.10838539802118,0.145278928070877
1130,-2.96119625694066,2.32661636577141
1131,-0.131980938294058,1.54863060389872
1132,-2.96564434179674,0.859230588116747
1133,-0.887710050022965,2.96852537772226
1134,-0.226032260560678,0.644057825471155
1135,-3.00294604558164,1.76638498172442
1136,-0.159763727520648,2.10933052049593
1137,-2.68272641217682,0.315810248985102
1138,-2.83432911735296,2.66567560492311
1139,-0.150188399189209,1.20210804834206
1140,-2.99051889508361,1.20551525357606
1141,-0.311610339031384,2.66161814585227
1142,-0.478236433824867,0.314975663750794
1143,-2.97328054466243,2.11207594847512
1144,-0.147815726902948,1.76277661023422
1145,-2.89848497656847,0.649437938837007
1146,-2.19313152065228,2.96020607041577
1147,-0.196366729107791,0.857750390882129
1148,-2.99243981285353,1.55203741929023
1149,-0.205865092838719,2.32074398164277
1150,-1.99350803276251,0.165867643518046
1151,-2.90038905704811,2.45416735462799
1152,-0.155030162566748,1.4165332956016
1153,-2.95722568650599,0.993118513112266
1154,-0.575360650185509,2.85354832236116
1155,-0.318499330326077,0.519940714317857
1156,-2.975493589264,1.89773871783181
1157,-0.172301207695582,1.97581492275647
1158,-2.7653853402313,0.446299878035539
1159,-2.6704433602663,2.78234873586899
1160,-0.1839230598819,1.07172194292826
1161,-2.97478238630569,1.3385724700623
1162,-0.286400476184519,2.52836913046732
1163,-0.844466757785321,0.220588853959778
1164,-2.92998934943156,2.24111813537046
1165,-0.166646238695156,1.63026202370087
1166,-2.90323930070255,0.783204475262423
1167,-1.41192881892353,2.97104602115605
1168,-0.255356156325725,0.730742287779088
1169,-2.97007761212104,1.68390258501517
1170,-0.210594672099518,2.18707393893919
1171,-2.4274329703083,0.265062902815773
1172,-2.8127919568829,2.57770644821757
1173,-0.181902099261181,1.28547029945105
1174,-2.94700302734749,1.12645702279609
1175,-0.450783012796028,2.72676859705614
1176,-0.466534922323186,0.403454657753358
1177,-2.94238383495057,2.02776491371955
1178,-0.186492068012625,1.84293739159471
1179,-2.80681543613853,0.578297070141506
1180,-2.36811604749856,2.88013060919193
1181,-0.226280349821438,0.943118010434558
1182,-2.95704031106621,1.47088192100089
1183,-0.273785268963871,2.39516595498804
1184,-1.49591418489178,0.186184857489569
1185,-2.87285300699627,2.36761164848676
1186,-0.188188896782582,1.4986422037688
1187,-2.90292204804377,0.916549714598675
1188,-0.875272941683918,2.89339674016222
1189,-0.3384597059602,0.607734643008354
1190,-2.94390053910351,1.81466843033414
1191,-0.218089401069818,2.05397513406451
1192,-2.60472698497518,0.386093914537223
1193,-2.67782654460035,2.69400394365766
1194,-0.214283092054274,1.15580314561836
1195,-2.93461924976738,1.25911544209786
1196,-0.38901540638213,2.596672986954
1197,-0.7229565281781,0.303294585886637
1198,-2.90104587387301,2.15594084861349
1199,-0.202964390909638,1.71085873449622
1200,-2.82901796736112,0.710665571416834
1201,-1.83368898325618,2.93127170203193
1202,-0.281555241028813,0.817115804410016
1203,-2.93645442314276,1.60224009344477
1204,-0.268840784423565,2.2622823235685
1205,-2.08748724985153,0.238733467090527
1206,-2.79389921921282,2.49012442864767
1207,-0.213558865443669,1.36818227684262
1208,-2.89862955200396,1.04933072897577
1209,-0.635758837284685,2.78082148027236
1210,-0.462445800034769,0.491629214398532
1211,-2.91234341154366,1.94397520164569
1212,-0.228373059913176,1.92158411093039
1213,-2.69164864062612,0.513404830127298
1214,-2.45574475941461,2.79589223946177
1215,-0.254531771422124,1.02804776238991
1216,-2.91961423937881,1.39093214783071
1217,-0.355175619615991,2.46549594496359
1218,-1.16369117187395,0.240374367345742
1219,-2.84762455108011,2.28147032843269
1220,-0.22244927994364,1.57978221077563
1221,-2.84021831673559,0.842913219275594
1222,-1.24067062488606,2.90404680131681
1223,-0.356668146606451,0.695069585064716
1224,-2.91200411729271,1.73238255628043
1225,-0.269386379586617,2.12991621694757
1226,-2.39347889002262,0.339619933685827
1227,-2.67928011677853,2.60603227504163
1228,-0.244202497278744,1.23923973197523
1229,-2.89077556737697,1.18139535652243
1230,-0.518391879438451,2.65746721676124
1231,-0.65797494846455,0.388452704552556
1232,-2.8732435709851,2.07131454146446
1233,-0.241693936403285,1.79006708160405
1234,-2.73951690298615,0.642925221310536
1235,-2.08714696668277,2.8672218528854
1236,-0.306116385221731,0.902976846033622
1237,-2.90138383944521,1.52170265310928
1238,-0.336563190480396,2.3341055608871
1239,-1.71954776458517,0.244731161569345
1240,-2.77607777867842,2.40307130829773
1241,-0.245864848365292,1.44997198267264
1242,-2.84404412595541,0.974743989571585
1243,-0.873341489714099,2.81813664792811
1244,-0.463189180459202,0.579366763124679
1245,-2.88236087606541,1.86095423339177
1246,-0.274439423064613,1.9982498937625
1247,-2.5464977523036,0.457517273118299
1248,-2.50484808826867,2.71018447927778
1249,-0.282100429731626,1.1123149819561
1250,-2.87937805269973,1.31256718080064
1251,-0.453781999034263,2.53020290458033
1252,-0.971256239245064,0.310981230127395
1253,-2.82347483106186,2.19593687777571
1254,-0.258504843712238,1.65963208648465
1255,-2.76687277143261,0.773179080394834
1256,-1.58711966453933,2.88202521231822
1257,-0.374339774035038,0.781805780289995
1258,-2.87912263274649,1.65116216513597
1259,-0.327652486666502,2.2029589549249
1260,-2.13255041904023,0.313044317993716
1261,-2.67663918182452,2.51855982038134
1262,-0.27442121077164,1.32178091886836
1263,-2.84221032648255,1.10592460895975
1264,-0.680549882794206,2.70751732159578
1265,-0.620475922950437,0.474470111629301
1266,-2.84571449067874,1.98746266863033
1267,-0.283648695969032,1.8674780382513
1268,-2.63079829605429,0.581765799168573
1269,-2.23443517685475,2.79224795151746
1270,-0.330074628828553,0.988135235621562
1271,-2.86416540921855,1.44263119704906
1272,-0.416172509341496,2.40143550854532
1273,-1.41169869039047,0.280812982710267
1274,-2.75836145678621,2.31668810454455
1275,-0.279485603407949,1.53054601995081
1276,-2.78167864173849,0.903458337778504
1277,-1.15082492584957,2.83263943064592
1278,-0.467520315881372,0.66654264754969
1279,-2.85174125011565,1.77895943413543
1280,-0.325796497633365,2.07236994401453
1281,-2.36677845780217,0.414337600611041
1282,-2.53355360349413,2.62402357404171
1283,-0.309767406254727,1.1956938448056
1284,-2.83548310967422,1.23623084254614
1285,-0.573563627480692,2.58722527297836
1286,-0.857137439796018,0.388901277120095
1287,-2.79951544943173,2.11120195228876
1288,-0.297068284638003,1.73782742001305
1289,-2.68033711158853,0.708612337812551
1290,-1.84938811836655,2.83448703790286
1291,-0.392264651003834,0.867798465382454
1292,-2.84459946053869,1.57131623959704
1293,-0.39455960504463,2.27224795918528
1294,-1.84871056571726,0.311413152174218
1295,-2.67076195457826,2.43171303150523
1296,-0.305600508987337,1.40315952995328
1297,-2.78775188575355,1.03332784817373
1298,-0.877277836275919,2.7427416123435
1299,-0.598650715568292,0.5606522293955
1300,-2.81774486615061,1.90461660875
1301,-0.329715702923291,1.94260777757262
1302,-2.499163397158,0.529545428733285
1303,-2.32392073750288,2.71231424314673
1304,-0.354206975165599,1.0723966841254
1305,-2.82406961171497,1.36541758484837
1306,-0.510294941766317,2.46283208621539
1307,-1.19392921751537,0.337229431344158
1308,-2.7400863016168,2.23112536382262
1309,-0.315075040617371,1.60957650509705
1310,-2.70976994671908,0.836435091835366
1311,-1.42926184798159,2.82134288231229
1312,-0.474844524773464,0.753026332984515
1313,-2.81984752661411,1.69827075294411
1314,-0.383681181754785,2.14325178786579
1315,-2.15511566143402,0.388117697744864
1316,-2.54983852300516,2.53791559108697
1317,-0.338194847082999,1.27794448979256
1318,-2.78700174048454,1.16245253945663
1319,-0.71753636634979,2.63391159179137
1320,-0.786279832588729,0.470220533182769
1321,-2.77505404992102,2.02746621932467
1322,-0.338889681541827,1.81394470626141
1323,-2.57800673114549,0.650843385384111
1324,-2.02792512342576,2.77138188956848
1325,-0.411015822939308,0.952889530699925
1326,-2.80777810788505,1.49319498147939
1327,-0.471937524758028,2.33670389972317
1328,-1.58637563597533,0.334931230065357
1329,-2.66205679752944,2.34562831421662
1330,-0.338361056463878,1.4830798422523
1331,-2.72610342615262,0.964373737136735
1332,-1.10005397984454,2.75906592985685
1333,-0.586945280362601,0.64660761111162
1334,-2.78871145935458,1.82302748221613
1335,-0.380863696198126,2.01487539044897
1336,-2.34285501335499,0.489171559009446
1337,-2.38039774957647,2.6300463478232
1338,-0.379141724983435,1.1555516555736
1339,-2.780323089597,1.29052140723451
1340,-0.621361959868851,2.5164655549023
1341,-1.04817712859639,0.405311110986754
1342,-2.72074481753076,2.14655040601731
1343,-0.353296631518437,1.6866873627411
1344,-2.62646286973697,0.774882818409297
1345,-1.66794246395501,2.78689122356827
1346,-0.484889682121845,0.838674013606917
1347,-2.7860687370452,1.61920272190071
1348,-0.449438943438402,2.21004205485279
1349,-1.92663881848389,0.382288625478077
1350,-2.55766639644436,2.4521806595071
1351,-0.367977455998552,1.35880183080435
1352,-2.73292615980584,1.09187089570764
1353,-0.885496396849018,2.66718509341698
1354,-0.741141036482961,0.553122470956836
1355,-2.74951032269877,1.94495043056526
1356,-0.384767130938111,1.88748358518368
1357,-2.45783800663849,0.601899340818199
1358,-2.14695769216904,2.69961004495681
1359,-0.431053887940563,1.03690084902994
1360,-2.76798466988978,1.41720405858002
1361,-0.561603677147909,2.39497992672741
1362,-1.37507017696808,0.378730156689863
1363,-2.65069297291943,2.26045828235005
1364,-0.373309640995077,1.56120540179761
1365,-2.65589008651752,0.90000863726727
1366,-1.32785412521631,2.75419846484624
1367,-0.582474803361545,0.732060783376637
1368,-2.7580395983647,1.74297704083453
1369,-0.438134201865595,2.08357815078879
1370,-2.16477328705429,0.463741814388055
1371,-2.41641061409193,2.54674510667846
1372,-0.405423878966276,1.237365896075
1373,-2.73210314378257,1.21848869788674
1374,-0.750746048173882,2.56013049741426
1375,-0.950742583836872,0.479820118732097
1376,-2.69990931354717,2.06315377134902
1377,-0.394837128899893,1.76143943672856
1378,-2.53006821370459,0.720291628592138
1379,-1.8514030906048,2.73536704990392
1380,-0.497566645483198,0.923322895167457
1381,-2.7497978078159,1.54211694089644
1382,-0.524444363131382,2.27169393560744
1383,-1.70589862112278,0.397614851006411
1384,-2.55916874748621,2.36706679024583
1385,-0.399676839010605,1.43796470631567
1386,-2.67219072057517,1.02525910990959
1387,-1.0712542942405,2.68413975683523
1388,-0.71262107660748,0.636641407517294
1389,-2.7223644673011,1.86390463099872
1390,-0.435545759036156,1.95784727898451
1391,-2.31947414817137,0.564120800020272
1392,-2.22690700369322,2.62307100277901
1393,-0.452784312787521,1.11962780931356
1394,-2.72451833375807,1.34382018679118
1395,-0.664996388563431,2.44544429231102
1396,-1.21780584832739,0.436493914812908
1397,-2.63669528481257,2.17637730381486
1398,-0.411057061246982,1.63714610380671
1399,-2.57578036954109,0.841385587251122
1400,-1.53610540437922,2.72904822391648
1401,-0.583647806916005,0.816779596535947
1402,-2.7251750821544,1.6647886838815
1403,-0.502601815721136,2.14786632483656
1404,-1.97461370257543,0.455710753443552
1405,-2.43865989228055,2.4631542053104
1406,-0.433556148174546,1.31757122902301
1407,-2.67854699190331,1.14997211879927
1408,-0.897410978021951,2.59142466866466
1409,-0.885050236402312,0.557858777760515
1410,-2.67718825927694,1.98115588592808
1411,-0.440411183811101,1.83331422563762
1412,-2.41955559480301,0.674423529130607
1413,-1.98516809207407,2.67263562713073
1414,-0.512903839951058,1.00678558168673
1415,-2.71041783978201,1.46743552612525
1416,-0.609927199719887,2.32694521306317
1417,-1.51398160888674,0.431665301913076
1418,-2.55554043992799,2.28279847065771
1419,-0.433844295985997,1.51508453654125
1420,-2.60373402194371,0.963548784900629
1421,-1.2619802239624,2.68303985870303
1422,-0.69571667906035,0.720182981415672
1423,-2.6931243441564,1.78461756024119
1424,-0.492097960477484,2.02432218354957
1425,-2.16569808121775,0.539864294407172
1426,-2.2808544428798,2.54393722746102
1427,-0.476591205533352,1.20083231147779
1428,-2.67665257194778,1.27360798703563
1429,-0.782549309378512,2.48622940531066
1430,-1.10454143746761,0.503146692365318
1431,-2.61998998620837,2.09358734945558
1432,-0.452227534198128,1.71044416705006
1433,-2.48472301498346,0.789874607645467
1434,-1.70958595389589,2.6871761433257
1435,-0.589567329527043,0.90054114156516
1436,-2.68956608772957,1.58883925099629
1437,-0.575284106582057,2.20672241377647
1438,-1.78730794458264,0.465877656938745
1439,-2.45092755645588,2.37976660783439
1440,-0.464025305367517,1.39585579806105
1441,-2.61878473642872,1.08575096973296
1442,-1.05658055851103,2.60817582752469
1443,-0.840895438226052,0.637772894706813
1444,-2.65219980409128,1.9008145218361
1445,-0.490753113836513,1.90169662559721
1446,-2.29529780794386,0.639210316499702
1447,-2.08080995223659,2.60290410794189
1448,-0.531014658610186,1.08884386217364
1449,-2.66729739125911,1.39565570803584
1450,-0.706664342473737,2.37432556591143
1451,-1.35952121570897,0.480247534506187
1452,-2.54744984308959,2.19960178514856
1453,-0.471034533583159,1.58975299354579
1454,-2.526622928231,0.907845275491196
1455,-1.44217783221411,2.66413401645269
1456,-0.687540191426232,0.803323131756885
1457,-2.66130447224551,1.70742689235151
1458,-0.555274077572299,2.0860591636397
1459,-2.00332313105829,0.53095940956584
1460,-2.3167375892269,2.46349337298991
1461,-0.502858262956366,1.28023475251647
1462,-2.62365195088617,1.20723731914402
1463,-0.912874205724644,2.51539971890728
1464,-1.02395734070325,0.575284134894733
1465,-2.60042814087678,2.01232467750379
1466,-0.497458110973161,1.78055903380673
1467,-2.38232917549966,0.747030684373519
1468,-1.84554706640939,2.63294063423929
1469,-0.599744067847183,0.983112239780185
1470,-2.65065376873539,1.51557193779227
1471,-0.656978052771953,2.25895426498554
1472,-1.61723853195863,0.492972618771847
1473,-2.45543490257504,2.29696014553795
1474,-0.497318592624441,1.47185324457343
1475,-2.55200851678409,1.02674733509426
1476,-1.21963998752504,2.6090543250165
1477,-0.81209412201648,0.718541961843087
1478,-2.6245551732885,1.82243345239839
1479,-0.546589673669337,1.96585800929663
1480,-2.15987345795285,0.616511653733558
1481,-2.14853004990752,2.52889811717489
1482,-0.552080590598045,1.16924146031513
1483,-2.61979720984556,1.32736528161226
1484,-0.814530045377358,2.41222108005325
1485,-1.2408627563754,0.539183617578404
1486,-2.53524312936663,2.11772041461098
1487,-0.511810595258187,1.66148849464625
1488,-2.44025992439741,0.859422330210576
1489,-1.5999727704791,2.62955635987417
1490,-0.686375358895497,0.885713948140652
1491,-2.62641377380016,1.63273071534509
1492,-0.625809834680625,2.14206162600011
1493,-1.84223057359473,0.538106816122767
1494,-2.33939186163733,2.38257046646921
